"ID","CREATED_DATE","LAST_UPDATED_DATE","DELETE_DATE","DELETE_FLAG","LEVEL","RESULT","CREATED_USER_ID","DATA_POINT_ID","DELETE_USER_ID","LAST_UPDATED_USER_ID","MATERIAL_TEST_METHOD_ID","LOWER_LIMIT","UPPER_LIMIT"
4653,2022-01-04 11:59:18,2022-01-04 11:59:19,,0,1,一等品,622,3,,622,4749,1.26,1.28
4652,2022-01-04 11:59:02,2022-01-04 11:59:03,,0,1,一等品,622,1,,622,4748,50,60
4651,2022-01-04 11:15:10,2022-01-10 10:31:11,,0,1,一等品,622,8,,622,4747,75,113
4650,2022-01-04 11:14:55,2022-01-04 11:14:55,,0,1,一等品,622,6,,,4747,27,999
4649,2022-01-04 11:14:13,2022-01-10 10:30:51,,0,1,一等品,622,5,,622,4747,11.5,16.5
4648,2022-01-04 11:13:14,2022-01-20 11:06:08,,0,1,一等品,622,3,,622,4746,1.14,1.16
4647,2022-01-04 11:12:15,2022-01-10 10:31:39,,0,1,一等品,622,4,,622,4745,63,69
4646,2022-01-04 11:11:16,2022-01-10 10:30:05,,0,1,一等品,622,1,,622,4744,54,68
4645,2022-01-04 11:06:35,2022-01-04 11:06:36,,0,1,一等品,622,1,,622,4743,88,98
4644,2022-01-04 11:04:41,2022-01-04 11:04:42,,0,1,一等品,622,3,,622,4742,1.11,1.13
4643,2022-01-04 11:04:07,2022-01-04 11:04:09,,0,1,一等品,622,1,,622,4741,73,83
4642,2022-01-04 10:15:51,2022-01-04 10:15:56,,0,1,一等品,622,3,,622,4722,1.12,1.14
4641,2022-01-04 10:15:27,2022-01-04 10:15:27,,0,1,一等品,622,1,,,4721,62,67
4623,2022-01-03 22:12:55,2022-01-03 22:13:04,,0,1,一等品,623,4,,623,4702,50,54
4622,2022-01-03 22:12:20,2022-01-03 22:12:36,,0,1,一等品,623,1,,623,4703,35,45
4621,2022-01-03 22:11:13,2022-01-03 22:11:13,,0,1,一等品,623,3,,,4701,1.11,1.13
4606,2021-12-28 17:02:19,2021-12-28 17:02:19,,0,1,一等品,622,1,,622,4684,58,72
4605,2021-12-28 17:02:08,2022-03-01 09:05:10,,0,1,一等品,622,3,,622,4682,1.12,1.15
4604,2021-12-28 17:01:56,2021-12-28 17:01:56,,0,1,一等品,622,4,,,4683,62,66
4603,2021-12-28 17:01:36,2022-02-25 12:42:37,,0,1,一等品,622,8,,622,4681,118,158
4602,2021-12-28 17:01:17,2021-12-28 17:01:17,,0,1,一等品,622,6,,622,4681,35,999
4601,2021-12-28 17:01:05,2021-12-28 17:01:06,,0,1,一等品,622,5,,622,4681,10.5,16
4586,2021-12-26 09:13:33,2021-12-28 16:56:41,,0,1,一等品,622,1,,622,4664,42,52
4585,2021-12-26 09:13:15,2021-12-28 16:56:51,,0,1,一等品,622,4,,622,4663,54,58
4584,2021-12-26 09:12:49,2021-12-28 16:57:13,,0,1,一等品,622,3,,622,4662,1.12,1.14
4583,2021-12-26 09:12:16,2021-12-28 16:57:56,,0,1,一等品,622,8,,622,4661,78,105
4582,2021-12-26 09:11:54,2021-12-28 16:58:00,,0,1,一等品,622,6,,622,4661,30,999
4581,2021-12-26 09:11:17,2021-12-26 09:11:17,,0,1,一等品,622,5,,,4661,8,13
4566,2021-12-23 04:51:01,2021-12-23 04:51:01,,0,1,一等品,623,1,,,4644,55,69
4565,2021-12-23 04:50:37,2021-12-23 04:50:37,,0,1,一等品,623,4,,,4643,62,67
4564,2021-12-23 04:50:05,2021-12-23 04:50:16,,0,1,一等品,623,3,,623,4642,1.14,1.16
4563,2021-12-23 04:49:30,2021-12-23 04:49:30,,0,1,一等品,623,8,,,4641,113,147
4562,2021-12-23 04:49:12,2021-12-23 04:49:12,,0,1,一等品,623,6,,,4641,30,999
4561,2021-12-23 04:48:51,2021-12-23 04:48:51,,0,1,一等品,623,5,,,4641,10.5,15.5
4543,2021-12-22 07:17:20,2022-02-08 04:34:35,,0,1,一等品,623,1,,623,4623,60,70
4542,2021-12-22 07:16:39,2022-01-07 07:42:29,,0,1,一等品,623,3,,622,4621,1.14,1.16
4541,2021-12-22 07:16:15,2022-02-08 04:35:41,,0,1,一等品,623,4,,623,4622,62,66
4526,2021-12-20 06:32:41,2021-12-20 06:32:41,,0,1,一等品,622,8,,,4604,125,165
4525,2021-12-20 06:32:22,2021-12-20 06:32:22,,0,1,一等品,622,6,,,4604,40,1000
4524,2021-12-20 06:32:07,2021-12-20 06:32:07,,0,1,一等品,622,5,,,4604,8.7,12.5
4523,2021-12-20 06:31:14,2021-12-20 06:31:14,,0,1,一等品,622,3,,,4603,1.16,1.18
4522,2021-12-20 06:30:41,2021-12-20 06:30:41,,0,1,一等品,622,4,,,4602,62,66
4521,2021-12-20 06:29:55,2021-12-20 06:29:55,,0,1,一等品,622,1,,,4601,54,68
4512,2021-12-19 14:41:33,2021-12-19 14:41:33,,0,1,一等品,623,8,,,4585,93,135
4511,2021-12-19 14:41:12,2021-12-19 14:41:12,,0,1,一等品,623,6,,,4585,35,999
4510,2021-12-19 14:40:25,2021-12-19 14:40:36,,0,1,一等品,623,4,,623,4587,58,62
4509,2021-12-19 14:39:46,2021-12-19 14:40:02,,0,1,一等品,623,3,,623,4586,1.17,1.19
4508,2021-12-19 14:39:05,2021-12-19 14:39:19,,0,1,一等品,623,5,,623,4585,8,11
4507,2021-12-19 14:38:34,2021-12-19 14:38:34,,0,1,一等品,623,1,,,4588,40,54
4506,2021-12-19 13:44:56,2021-12-19 13:44:56,,0,1,一等品,623,3,,,4582,1.11,1.13
4505,2021-12-19 13:44:25,2022-01-06 13:04:25,,0,1,一等品,623,8,,622,4581,80,120
4504,2021-12-19 13:44:03,2022-01-06 13:04:27,,0,1,一等品,623,6,,622,4581,27,999
4503,2021-12-19 13:43:48,2021-12-19 13:43:48,,0,1,一等品,623,5,,,4581,7.5,12.5
4502,2021-12-19 13:43:17,2021-12-19 13:43:17,,0,1,一等品,623,1,,,4584,47,61
4501,2021-12-19 13:42:53,2021-12-19 13:42:53,,0,1,一等品,623,4,,,4583,58,64
4498,2021-12-19 10:33:04,2021-12-19 10:33:04,,0,1,一等品,622,1,,,4572,56,66
4497,2021-12-19 10:32:48,2021-12-19 10:32:48,,0,1,一等品,622,4,,,4571,62,66
4496,2021-12-19 10:32:36,2021-12-30 22:29:34,,0,1,一等品,622,8,,622,4569,100,130
4495,2021-12-19 10:32:01,2021-12-30 22:29:40,,0,1,一等品,622,6,,622,4569,28,999
4494,2021-12-19 10:31:48,2021-12-30 22:14:44,,0,1,一等品,622,5,,622,4569,10,16
4493,2021-12-19 10:31:11,2021-12-19 10:31:11,,0,1,一等品,622,3,,,4570,1.12,1.14
4492,2021-12-19 10:02:06,2021-12-19 10:02:06,,0,1,一等品,623,1,,,4565,58,72
4491,2021-12-19 10:01:51,2021-12-19 10:01:51,,0,1,一等品,623,4,,,4567,62,66
4490,2021-12-19 10:01:39,2021-12-19 10:01:39,,0,1,一等品,623,3,,,4566,1.12,1.14
4489,2021-12-19 10:01:14,2021-12-19 10:01:14,,0,1,一等品,623,8,,,4568,110,150
4488,2021-12-19 10:01:03,2021-12-19 10:01:03,,0,1,一等品,623,6,,,4568,35,999
4487,2021-12-19 10:00:49,2021-12-19 10:00:49,,0,1,一等品,623,5,,,4568,10.5,16
4486,2021-12-19 09:29:38,2021-12-19 09:29:38,,0,1,一等品,623,1,,,4564,55,69
4485,2021-12-19 09:29:13,2021-12-19 09:29:13,,0,1,一等品,623,4,,,4563,66,70
4484,2021-12-19 09:28:48,2021-12-19 09:28:48,,0,1,一等品,623,3,,,4562,1.12,1.14
4483,2021-12-19 09:27:25,2022-01-04 08:20:46,,0,1,一等品,623,8,,622,4561,85,125
4482,2021-12-19 09:27:07,2021-12-19 09:27:07,,0,1,一等品,623,6,,,4561,25,999
4481,2021-12-19 09:26:43,2021-12-19 09:26:43,,0,1,一等品,623,5,,,4561,11,17
4467,2021-12-19 06:31:20,2021-12-19 06:31:20,,0,1,一等品,622,4,,622,4544,63,67
4466,2021-12-19 06:31:03,2021-12-19 06:31:03,,0,1,一等品,622,3,,622,4543,1.1,1.12
4465,2021-12-19 06:30:32,2021-12-19 06:30:32,,0,1,一等品,622,8,,622,4545,80,124
4464,2021-12-19 06:30:19,2021-12-19 06:30:20,,0,1,一等品,622,6,,622,4545,30,999
4463,2021-12-19 06:30:06,2021-12-19 06:30:06,,0,1,一等品,622,5,,622,4545,10.6,17.6
4462,2021-12-19 06:26:20,2021-12-19 06:26:21,,0,1,一等品,622,1,,622,4542,58,72
4446,2021-12-18 16:57:23,2021-12-18 16:57:23,,0,1,一等品,622,8,,,4524,95,135
4445,2021-12-18 16:57:07,2021-12-18 16:57:07,,0,1,一等品,622,6,,,4524,32,1000
4444,2021-12-18 16:56:49,2021-12-18 16:56:49,,0,1,一等品,622,5,,,4524,8,11
4443,2021-12-18 16:55:56,2021-12-18 16:55:56,,0,1,一等品,622,3,,,4523,1.15,1.17
4442,2021-12-18 16:54:39,2021-12-18 16:54:39,,0,1,一等品,622,4,,,4522,58,62
4441,2021-12-18 16:53:58,2021-12-18 16:53:58,,0,1,一等品,622,1,,,4521,41,55
4426,2021-12-16 02:09:22,2021-12-16 02:09:22,,0,1,一等品,622,8,,,4504,64.1,103.5
4425,2021-12-16 02:08:55,2021-12-16 02:08:55,,0,1,一等品,622,6,,,4504,23.8,39.6
4424,2021-12-16 02:08:33,2021-12-16 02:08:33,,0,1,一等品,622,5,,,4504,10.56,18.56
4423,2021-12-16 02:07:17,2022-01-06 04:26:43,,0,1,一等品,622,3,,622,4503,1.15,1.17
4422,2021-12-16 02:06:37,2022-01-20 13:40:41,,0,1,一等品,622,4,,622,4502,62,66
4421,2021-12-16 02:05:53,2022-01-20 13:41:01,,0,1,一等品,622,1,,622,4501,47,57
4406,2021-12-15 22:45:16,2021-12-15 22:45:16,,0,1,一等品,622,8,,,4484,135,185
4405,2021-12-15 22:44:55,2021-12-15 22:44:55,,0,1,一等品,622,6,,,4484,30,200
4404,2021-12-15 22:44:33,2021-12-15 22:44:33,,0,1,一等品,622,5,,,4484,9,14
4403,2021-12-15 22:43:40,2021-12-15 22:43:40,,0,1,一等品,622,3,,,4483,1.14,1.16
4402,2021-12-15 22:42:56,2021-12-15 22:42:56,,0,1,一等品,622,4,,,4482,62,66
4401,2021-12-15 22:42:14,2021-12-15 22:42:14,,0,1,一等品,622,1,,,4481,55,69
4386,2021-12-15 02:35:12,2021-12-15 02:35:12,,0,1,一等品,622,8,,,4464,80,120
4385,2021-12-15 02:34:52,2021-12-15 02:34:52,,0,1,一等品,622,6,,,4464,30,999
4384,2021-12-15 02:34:25,2021-12-15 02:34:25,,0,1,一等品,622,5,,,4464,8,13.5
4383,2021-12-15 02:32:40,2021-12-15 02:32:40,,0,1,一等品,622,3,,,4463,1.13,1.16
4382,2021-12-15 02:31:44,2021-12-15 02:31:44,,0,1,一等品,622,4,,,4462,61,67
4381,2021-12-15 02:30:56,2021-12-15 02:30:56,,0,1,一等品,622,1,,,4461,54,68
4366,2021-12-11 19:41:45,2021-12-11 19:41:45,,0,1,一等品,622,8,,,4444,113,147
4365,2021-12-11 19:41:14,2021-12-11 19:41:14,,0,1,一等品,622,6,,,4444,30,1000
4364,2021-12-11 19:40:57,2021-12-11 19:40:57,,0,1,一等品,622,5,,,4444,10.5,15.5
4363,2021-12-11 19:39:50,2021-12-11 19:39:50,,0,1,一等品,622,3,,,4443,1.14,1.16
4362,2021-12-11 19:38:59,2021-12-11 19:38:59,,0,1,一等品,622,4,,,4442,62,67
4361,2021-12-11 19:38:15,2021-12-11 19:38:15,,0,1,一等品,622,1,,,4441,55,69
4342,2021-12-11 00:05:35,2021-12-11 00:05:35,,0,1,一等品,623,4,,,4422,51,55
4341,2021-12-11 00:05:12,2021-12-11 00:05:12,,0,1,一等品,623,3,,,4421,1.09,1.11
4329,2021-12-09 14:02:22,2021-12-09 14:02:22,,0,1,一等品,622,1,,,4410,60,70
4328,2021-12-09 13:58:02,2021-12-09 13:58:02,,0,1,一等品,622,1,,,4409,70,100
4327,2021-12-09 13:57:23,2021-12-09 13:57:23,,0,1,一等品,622,3,,,4408,1.11,1.13
4326,2021-12-09 13:56:50,2021-12-09 13:56:50,,0,1,一等品,622,1,,,4407,55,85
4325,2021-12-09 13:41:47,2021-12-09 13:41:47,,0,1,一等品,622,3,,,4405,1.14,1.16
4324,2021-12-09 13:40:43,2021-12-09 13:40:43,,0,1,一等品,622,1,,,4404,75,105
4323,2021-12-09 13:39:10,2021-12-09 13:39:10,,0,1,一等品,622,1,,,4403,50,80
4322,2021-12-09 13:33:45,2021-12-09 13:33:45,,0,1,一等品,622,3,,,4402,1.09,1.11
4321,2021-12-09 13:32:51,2021-12-09 13:32:51,,0,1,一等品,622,1,,,4401,58,88
4301,2021-12-09 09:49:47,2021-12-09 09:49:47,,0,1,一等品,622,1,,,4381,60,80
4283,2021-12-06 23:51:56,2021-12-06 23:51:59,,0,1,一等品,622,1,,622,4343,44,54
4282,2021-12-06 23:51:04,2021-12-06 23:51:07,,0,1,一等品,622,3,,622,4342,1.15,1.17
4281,2021-12-06 23:50:10,2021-12-06 23:50:14,,0,1,一等品,622,4,,622,4341,57,62
4269,2021-12-02 17:43:14,2021-12-02 17:43:14,,0,1,一等品,622,121,,,4328,29.5,35
4268,2021-12-02 17:42:54,2021-12-02 17:42:54,,0,1,一等品,622,63,,,4328,600,840
4267,2021-12-02 17:42:38,2021-12-02 17:42:38,,0,1,一等品,622,62,,,4328,12.7,999
4266,2021-12-02 17:37:23,2021-12-02 17:37:23,,0,1,一等品,622,4,,,4326,58,68
4265,2021-12-02 17:36:56,2021-12-02 17:36:56,,0,1,一等品,622,3,,,4325,1.12,1.14
4264,2021-12-02 17:36:38,2021-12-02 17:37:08,,0,1,一等品,622,1,,622,4327,71,85
4263,2021-12-02 17:35:30,2021-12-02 17:35:30,,0,1,一等品,622,3,,,4324,1.11,1.13
4262,2021-12-02 17:35:15,2021-12-02 17:35:15,,0,1,一等品,622,4,,,4323,60,66
4261,2021-12-02 17:35:01,2021-12-02 17:35:01,,0,1,一等品,622,1,,,4322,63,73
4247,2021-12-01 12:15:23,2021-12-01 12:15:23,,0,1,一等品,623,4,,,4304,62,68
4246,2021-12-01 12:15:09,2021-12-01 12:15:09,,0,1,一等品,623,3,,,4303,1.125,1.155
4245,2021-12-01 12:14:51,2021-12-01 12:14:51,,0,1,一等品,623,1,,,4302,62,74
4244,2021-12-01 12:14:33,2021-12-01 12:14:33,,0,1,一等品,623,44,,,4301,110,148
4243,2021-12-01 12:14:09,2021-12-01 12:14:09,,0,1,一等品,623,43,,,4301,35,68
4242,2021-12-01 12:13:45,2021-12-01 12:13:45,,0,1,一等品,623,42,,,4301,9.5,15.5
4241,2021-12-01 12:13:33,2021-12-08 14:59:51,,0,1,一等品,623,41,,623,4301,1.5,2.9
4221,2021-11-28 16:01:21,2021-11-28 16:01:21,,0,1,一等品,622,1,,,4261,62,72
4203,2021-11-21 20:34:26,2021-11-21 20:34:26,,0,1,一等品,623,4,,,4243,50,54
4202,2021-11-21 20:33:57,2021-11-21 20:33:57,,0,1,一等品,623,1,,,4242,35,45
4201,2021-11-21 20:33:09,2021-11-21 20:33:09,,0,1,一等品,623,3,,,4241,1.11,1.13
4186,2021-11-20 12:49:27,2021-11-20 12:49:27,,0,1,一等品,622,3,,,4224,1.16,1.18
4185,2021-11-20 12:48:41,2021-11-20 12:48:41,,0,1,一等品,622,4,,,4223,63,68
4184,2021-11-20 12:47:59,2021-11-20 12:47:59,,0,1,一等品,622,8,,,4222,70,100
4183,2021-11-20 12:47:43,2021-11-20 12:47:43,,0,1,一等品,622,6,,,4222,25,999
4182,2021-11-20 12:47:25,2021-11-20 12:47:25,,0,1,一等品,622,5,,,4222,10,14.7
4181,2021-11-20 12:46:20,2021-11-20 12:46:20,,0,1,一等品,622,1,,,4221,48,62
4166,2021-11-19 16:45:57,2021-11-19 16:45:57,,0,1,一等品,622,8,,,4204,77.25,128.75
4165,2021-11-19 16:45:31,2021-11-19 16:45:31,,0,1,一等品,622,6,,,4204,28.5,47.5
4164,2021-11-19 16:45:05,2021-11-19 16:45:05,,0,1,一等品,622,5,,,4204,7,14
4163,2021-11-19 16:44:06,2021-11-19 16:44:06,,0,1,一等品,622,3,,,4203,1.17,1.19
4162,2021-11-19 16:43:13,2021-11-19 16:43:13,,0,1,一等品,622,4,,,4202,58,62
4161,2021-11-19 16:42:31,2021-11-19 16:42:31,,0,1,一等品,622,1,,,4201,45,55
4150,2021-11-19 13:32:02,2021-11-19 13:32:02,,0,1,一等品,622,3,,,4187,1.44,1.5
4149,2021-11-19 13:31:21,2021-11-19 13:31:21,,0,1,一等品,622,4,,,4186,79,85
4148,2021-11-19 13:30:25,2021-11-19 13:30:25,,0,1,一等品,622,8,,,4185,68,90
4147,2021-11-19 13:29:20,2021-11-19 13:29:20,,0,1,一等品,622,6,,,4185,20,999
4146,2021-11-19 13:29:00,2021-11-19 13:29:00,,0,1,一等品,622,5,,,4185,12,18
4145,2021-11-19 13:24:48,2021-11-19 13:24:48,,0,1,一等品,622,3,,,4184,1.44,1.5
4144,2021-11-19 13:23:18,2021-11-19 13:23:33,,0,1,一等品,622,4,,622,4183,79,85
4143,2021-11-19 13:22:12,2021-11-19 13:22:12,,0,1,一等品,622,8,,,4182,68,90
4142,2021-11-19 13:21:51,2021-11-19 13:21:51,,0,1,一等品,622,6,,,4182,20,999
4141,2021-11-19 13:21:23,2021-11-19 13:21:23,,0,1,一等品,622,5,,,4182,12,18
4126,2021-11-19 06:22:59,2021-11-19 06:23:00,,0,1,一等品,622,8,,622,4161,77.25,128.75
4125,2021-11-19 06:22:23,2021-11-19 06:22:39,,0,1,一等品,622,6,,622,4161,28.5,47.5
4124,2021-11-19 06:22:22,2021-11-19 06:22:22,,0,1,一等品,622,5,,,4161,7,14
4123,2021-11-19 06:22:04,2021-11-19 06:22:04,,0,1,一等品,622,1,,622,4164,42,52
4122,2021-11-19 06:21:48,2021-11-19 06:21:48,,0,1,一等品,622,4,,,4163,58,62
4121,2021-11-19 06:21:34,2021-11-19 06:21:34,,0,1,一等品,622,3,,,4162,1.17,1.19
4113,2021-11-18 00:03:17,2021-11-18 00:03:17,,0,1,一等品,622,44,,,4141,106,140
4112,2021-11-18 00:02:59,2021-11-18 00:02:59,,0,1,一等品,622,43,,,4141,38,54
4111,2021-11-18 00:02:46,2021-11-18 00:02:46,,0,1,一等品,622,42,,,4141,13,19
4110,2021-11-18 00:02:25,2021-11-18 00:02:25,,0,1,一等品,622,41,,,4141,1.3,2.5
4109,2021-11-18 00:02:01,2021-11-18 00:02:01,,0,1,一等品,622,1,,,4147,52,64
4106,2021-11-18 00:01:03,2021-11-18 00:03:46,,0,1,一等品,622,3,,622,4146,1.125,1.155
4103,2021-11-17 23:59:50,2021-11-17 23:59:51,,0,1,一等品,622,4,,622,4143,65,71
4092,2021-11-13 19:39:37,2021-11-13 19:39:37,,0,1,一等品,623,1,,,4128,59,71
4091,2021-11-13 19:39:14,2021-11-13 19:39:18,,0,1,一等品,623,4,,623,4127,63,69
4090,2021-11-13 19:38:45,2021-11-13 19:38:45,,0,1,一等品,623,3,,,4126,1.11,1.13
4089,2021-11-13 19:37:31,2021-11-13 19:37:31,,0,1,一等品,623,8,,,4125,125,155
4088,2021-11-13 19:37:15,2021-11-13 19:37:15,,0,1,一等品,623,6,,,4125,30,999
4087,2021-11-13 19:36:58,2021-11-13 19:36:58,,0,1,一等品,623,5,,,4125,11.5,17.9
4086,2021-11-13 18:49:46,2021-11-13 23:46:08,,0,1,一等品,623,4,,622,4124,62,66
4085,2021-11-13 18:49:26,2021-11-13 18:49:26,,0,1,一等品,623,3,,,4123,1.11,1.13
4084,2021-11-13 18:49:08,2021-12-03 15:00:52,,0,1,一等品,623,1,,622,4122,55,65
4083,2021-11-13 18:48:48,2022-01-21 07:59:15,,0,1,一等品,623,8,,622,4121,55,93
4082,2021-11-13 18:48:30,2021-11-13 18:48:30,,0,1,一等品,623,6,,,4121,24.75,41.25
4081,2021-11-13 18:48:14,2021-11-13 18:48:14,,0,1,一等品,623,5,,,4121,9,15
4067,2021-11-13 05:13:21,2021-12-03 12:56:25,,0,1,一等品,622,4,,622,4104,59,65
4066,2021-11-13 05:13:00,2021-11-13 05:13:00,,0,1,一等品,622,3,,,4103,1.105,1.135
4065,2021-11-13 05:12:32,2021-11-13 10:11:21,,0,1,一等品,622,44,,623,4102,88,122
4064,2021-11-13 05:12:02,2021-11-13 05:12:02,,0,1,一等品,622,43,,,4102,28,52
4063,2021-11-13 05:11:45,2021-11-13 05:11:45,,0,1,一等品,622,42,,,4102,9,15
4062,2021-11-13 05:11:27,2021-12-03 12:59:43,,0,1,一等品,622,41,,622,4102,0.9,2.4
4061,2021-11-13 05:10:49,2021-11-13 10:10:05,,0,1,一等品,622,1,,623,4101,56,70
4046,2021-11-12 15:56:30,2021-11-12 15:56:30,,0,1,一等品,622,4,,,4084,57,61
4045,2021-11-12 15:56:06,2021-11-12 15:56:06,,0,1,一等品,622,3,,,4083,1.12,1.14
4044,2021-11-12 15:55:43,2021-11-12 15:55:43,,0,1,一等品,622,1,,,4082,45,55
4043,2021-11-12 15:55:05,2021-11-12 15:55:05,,0,1,一等品,622,8,,,4081,135,225
4042,2021-11-12 15:54:50,2021-11-12 15:54:50,,0,1,一等品,622,6,,,4081,30,200
4041,2021-11-12 15:54:35,2021-11-12 15:54:35,,0,1,一等品,622,5,,,4081,6.7,10.7
4023,2021-11-05 22:44:10,2022-02-07 12:46:13,,0,1,一等品,622,1,,622,4043,38,48
4022,2021-11-05 22:43:55,2021-11-05 22:43:55,,0,1,一等品,622,4,,622,4042,57,61
4021,2021-11-05 22:43:37,2022-02-07 12:41:54,,0,1,一等品,622,3,,622,4041,1.19,1.21
4006,2021-11-04 17:01:36,2021-11-04 17:01:36,,0,1,一等品,622,8,,,4025,100,150
4005,2021-11-04 17:01:24,2021-11-04 17:01:24,,0,1,一等品,622,6,,,4025,25,1000
4004,2021-11-04 17:01:08,2021-11-04 17:01:08,,0,1,一等品,622,5,,,4025,7,11
4003,2021-11-04 17:00:20,2021-11-04 17:00:20,,0,1,一等品,622,4,,,4024,59,63
4002,2021-11-04 16:57:23,2021-11-04 16:57:23,,0,1,一等品,622,3,,,4022,1.25,1.27
4001,2021-11-04 16:56:40,2021-11-04 16:56:40,,0,1,一等品,622,1,,,4021,56,70
3986,2021-11-03 21:24:07,2021-11-03 21:24:16,,0,1,一等品,623,1,,623,4004,61,71
3985,2021-11-03 21:23:41,2021-11-03 21:23:49,,0,1,一等品,623,4,,623,4003,61,65
3984,2021-11-03 21:23:10,2021-11-03 21:23:22,,0,1,一等品,623,3,,623,4002,1.11,1.13
3983,2021-11-03 21:22:31,2021-11-03 21:22:31,,0,1,一等品,623,8,,,4001,69,115
3982,2021-11-03 21:22:05,2021-11-03 21:22:05,,0,1,一等品,623,6,,,4001,24.75,41.25
3981,2021-11-03 21:21:44,2021-11-03 21:21:44,,0,1,一等品,623,5,,,4001,9,15
3966,2021-11-03 17:42:42,2021-11-03 17:42:42,,0,1,一等品,622,4,,622,3983,57,61
3965,2021-11-03 17:42:23,2021-11-03 17:42:23,,0,1,一等品,622,1,,622,3984,44,54
3964,2021-11-03 17:42:11,2021-11-03 17:42:11,,0,1,一等品,622,3,,622,3982,1.1,1.12
3963,2021-11-03 17:41:52,2021-11-03 17:41:52,,0,1,一等品,622,8,,622,3981,115,155
3962,2021-11-03 17:41:40,2021-11-03 17:41:41,,0,1,一等品,622,6,,622,3981,52,72
